2,2019-09-09 19:09:10,2019-09-09 19:16:42,5,1.82,1,N,238,74,1,8.5,0,0.5,2.32,0,0.3,11.62,
2,2019-09-09 19:24:31,2019-09-09 19:31:01,1,1.21,1,N,237,163,1,7,0,0.5,2.34,0,0.3,10.14,
2,2019-09-09 19:39:05,2019-09-09 19:49:13,5,2.38,1,N,141,238,2,10,0,0.5,0,0,0.3,10.8,
